Date,RawTemperature,Temp
1869-10-01,-0.335,-0.09082666666666667
1869-11-01,0.072,0.31617333333333336
1869-12-01,-0.21,0.03417333333333336
1870-01-01,-0.41,-0.16582666666666662
1870-02-01,-0.211,0.03317333333333336
1870-03-01,-0.194,0.05017333333333335
1870-04-01,0.121,0.36517333333333335
1870-05-01,-0.206,0.038173333333333365
1870-06-01,-0.121,0.12317333333333336
1870-07-01,-0.134,0.11017333333333335
1870-08-01,-0.199,0.04517333333333334
1870-09-01,-0.319,-0.07482666666666665
1870-10-01,-0.354,-0.10982666666666663
1870-11-01,-0.441,-0.19682666666666665
1870-12-01,-0.505,-0.26082666666666665
1871-01-01,-0.327,-0.08282666666666666
1871-02-01,-0.307,-0.06282666666666664
1871-03-01,-0.21,0.03417333333333336
1871-04-01,-0.122,0.12217333333333336
1871-05-01,-0.065,0.17917333333333335
1871-06-01,-0.081,0.16317333333333334
1871-07-01,-0.119,0.12517333333333336
1871-08-01,-0.249,-0.004826666666666646
1871-09-01,-0.341,-0.09682666666666667
1871-10-01,-0.278,-0.03382666666666667
1871-11-01,-0.33,-0.08582666666666666
1871-12-01,-0.215,0.029173333333333357
1872-01-01,-0.141,0.10317333333333337
1872-02-01,-0.172,0.07217333333333337
1872-03-01,-0.265,-0.02082666666666666
1872-04-01,-0.291,-0.04682666666666663
1872-05-01,-0.04,0.20417333333333335
1872-06-01,-0.257,-0.012826666666666653
1872-07-01,-0.126,0.11817333333333335
1872-08-01,0.08,0.32417333333333337
1872-09-01,-0.025,0.21917333333333336
1872-10-01,-0.319,-0.07482666666666665
1872-11-01,-0.382,-0.13782666666666665
1872-12-01,-0.261,-0.016826666666666656
1873-01-01,-0.233,0.01117333333333334
1873-02-01,-0.16,0.08417333333333335
1873-03-01,-0.081,0.16317333333333334
1873-04-01,-0.222,0.02217333333333335
1873-05-01,-0.252,-0.007826666666666648
1873-06-01,-0.266,-0.02182666666666666
1873-07-01,-0.155,0.08917333333333335
1873-08-01,-0.079,0.16517333333333334
1873-09-01,-0.286,-0.04182666666666662
1873-10-01,-0.4,-0.15582666666666667
1873-11-01,-0.25,-0.005826666666666647
1873-12-01,-0.058,0.18617333333333336
1874-01-01,-0.129,0.11517333333333335
1874-02-01,-0.416,-0.17182666666666663
1874-03-01,-0.45,-0.20582666666666666
1874-04-01,-0.418,-0.17382666666666663
1874-05-01,-0.261,-0.016826666666666656
1874-06-01,-0.489,-0.24482666666666664
1874-07-01,-0.257,-0.012826666666666653
1874-08-01,-0.211,0.03317333333333336
1874-09-01,-0.077,0.16717333333333334
1874-10-01,-0.43,-0.18582666666666664
1874-11-01,-0.4,-0.15582666666666667
1874-12-01,-0.319,-0.07482666666666665
1875-01-01,-0.196,0.048173333333333346
1875-02-01,-0.187,0.057173333333333354
1875-03-01,-0.313,-0.06882666666666665
1875-04-01,-0.313,-0.06882666666666665
1875-05-01,-0.137,0.10717333333333334
1875-06-01,-0.31,-0.06582666666666664
1875-07-01,-0.213,0.03117333333333336
1875-08-01,-0.195,0.04917333333333335
1875-09-01,-0.101,0.14317333333333335
1875-10-01,-0.045,0.19917333333333337
1875-11-01,-0.17,0.07417333333333334
1875-12-01,-0.327,-0.08282666666666666
1876-01-01,-0.278,-0.03382666666666667
1876-02-01,-0.27,-0.025826666666666664
1876-03-01,-0.12,0.12417333333333336
1876-04-01,-0.242,0.0021733333333333604
1876-05-01,-0.419,-0.17482666666666663
1876-06-01,-0.344,-0.09982666666666662
1876-07-01,-0.1,0.14417333333333335
1876-08-01,-0.296,-0.05182666666666663
1876-09-01,-0.334,-0.08982666666666667
1876-10-01,-0.11,0.13417333333333337
1876-11-01,-0.285,-0.04082666666666662
1876-12-01,-0.21,0.03417333333333336
1877-01-01,-0.033,0.21117333333333335
1877-02-01,0.101,0.34517333333333333
1877-03-01,0.013,0.25717333333333336
1877-04-01,-0.03,0.21417333333333335
1877-05-01,0.003,0.24717333333333336
1877-06-01,-0.077,0.16717333333333334
1877-07-01,0.116,0.36017333333333335
1877-08-01,0.091,0.3351733333333333
1877-09-01,0.096,0.3401733333333333
1877-10-01,0.071,0.31517333333333336
1877-11-01,0.132,0.37617333333333336
1877-12-01,0.182,0.42617333333333335
1878-01-01,0.117,0.36117333333333335
1878-02-01,0.185,0.42917333333333335
1878-03-01,0.294,0.5381733333333334
1878-04-01,0.317,0.5611733333333333
1878-05-01,0.014,0.25817333333333337
1878-06-01,-0.01,0.23417333333333334
1878-07-01,0.151,0.3951733333333334
1878-08-01,0.008,0.25217333333333336
1878-09-01,0.052,0.29617333333333334
1878-10-01,-0.036,0.20817333333333335
1878-11-01,-0.075,0.16917333333333334
1878-12-01,-0.026,0.21817333333333336
1879-01-01,0.054,0.29817333333333335
1879-02-01,-0.105,0.13917333333333337
1879-03-01,-0.032,0.21217333333333335
1879-04-01,-0.073,0.17117333333333334
1879-05-01,-0.145,0.09917333333333336
1879-06-01,-0.316,-0.07182666666666665
1879-07-01,-0.333,-0.08882666666666666
1879-08-01,-0.272,-0.027826666666666666
1879-09-01,-0.298,-0.053826666666666634
1879-10-01,-0.08,0.16417333333333334
1879-11-01,-0.199,0.04517333333333334
1879-12-01,-0.339,-0.09482666666666667
1880-01-01,-0.371,-0.12682666666666664
1880-02-01,-0.231,0.013173333333333342
1880-03-01,-0.151,0.09317333333333336
1880-04-01,-0.182,0.06217333333333336
1880-05-01,-0.071,0.17317333333333335
1880-06-01,-0.292,-0.04782666666666663
1880-07-01,-0.27,-0.025826666666666664
1880-08-01,-0.123,0.12117333333333336
1880-09-01,-0.242,0.0021733333333333604
1880-10-01,-0.221,0.02317333333333335
1880-11-01,-0.08,0.16417333333333334
1880-12-01,0.063,0.30717333333333335
1881-01-01,-0.154,0.09017333333333336
1881-02-01,0.041,0.28517333333333333
1881-03-01,-0.167,0.07717333333333334
1881-04-01,0.025,0.2691733333333334
1881-05-01,0.004,0.24817333333333336
1881-06-01,-0.264,-0.01982666666666666
1881-07-01,-0.174,0.07017333333333337
1881-08-01,-0.13,0.11417333333333335
1881-09-01,-0.286,-0.04182666666666662
1881-10-01,-0.16,0.08417333333333335
1881-11-01,-0.34,-0.09582666666666667
1881-12-01,-0.061,0.18317333333333335
1882-01-01,0.015,0.25917333333333337
1882-02-01,-0.18,0.06417333333333336
1882-03-01,-0.065,0.17917333333333335
1882-04-01,-0.166,0.07817333333333334
1882-05-01,-0.228,0.016173333333333345
1882-06-01,-0.319,-0.07482666666666665
1882-07-01,-0.26,-0.015826666666666656
1882-08-01,-0.231,0.013173333333333342
1882-09-01,-0.206,0.038173333333333365
1882-10-01,-0.197,0.047173333333333345
1882-11-01,-0.297,-0.05282666666666663
1882-12-01,-0.351,-0.10682666666666663
1883-01-01,-0.32,-0.07582666666666665
1883-02-01,-0.225,0.019173333333333348
1883-03-01,-0.113,0.13117333333333336
1883-04-01,-0.216,0.028173333333333356
1883-05-01,-0.256,-0.011826666666666652
1883-06-01,-0.177,0.06717333333333336
1883-07-01,-0.344,-0.09982666666666662
1883-08-01,-0.33,-0.08582666666666666
1883-09-01,-0.268,-0.023826666666666663
1883-10-01,-0.329,-0.08482666666666666
1883-11-01,-0.291,-0.04682666666666663
1883-12-01,-0.31,-0.06582666666666664
1884-01-01,-0.299,-0.054826666666666635
1884-02-01,-0.068,0.17617333333333335
1884-03-01,-0.269,-0.024826666666666664
1884-04-01,-0.421,-0.17682666666666663
1884-05-01,-0.406,-0.16182666666666667
1884-06-01,-0.364,-0.11982666666666664
1884-07-01,-0.515,-0.27082666666666666
1884-08-01,-0.528,-0.28382666666666667
1884-09-01,-0.523,-0.27882666666666667
1884-10-01,-0.242,0.0021733333333333604
1884-11-01,-0.432,-0.18782666666666664
1884-12-01,-0.334,-0.08982666666666667
1885-01-01,-0.413,-0.16882666666666662
1885-02-01,-0.399,-0.15482666666666667
1885-03-01,-0.409,-0.16482666666666662
1885-04-01,-0.426,-0.18182666666666664
1885-05-01,-0.409,-0.16482666666666662
1885-06-01,-0.569,-0.3248266666666666
1885-07-01,-0.451,-0.20682666666666666
1885-08-01,-0.434,-0.18982666666666664
1885-09-01,-0.33,-0.08582666666666666
1885-10-01,-0.197,0.047173333333333345
1885-11-01,-0.284,-0.03982666666666662
1885-12-01,-0.159,0.08517333333333335
1886-01-01,-0.437,-0.19282666666666665
1886-02-01,-0.345,-0.10082666666666662
1886-03-01,-0.369,-0.12482666666666664
1886-04-01,-0.23,0.014173333333333343
1886-05-01,-0.303,-0.05882666666666664
1886-06-01,-0.493,-0.24882666666666664
1886-07-01,-0.326,-0.08182666666666666
1886-08-01,-0.396,-0.15182666666666667
1886-09-01,-0.43,-0.18582666666666664
1886-10-01,-0.387,-0.14282666666666666
1886-11-01,-0.46,-0.21582666666666667
1886-12-01,-0.393,-0.14882666666666666
1887-01-01,-0.655,-0.4108266666666667
1887-02-01,-0.554,-0.3098266666666667
1887-03-01,-0.416,-0.17182666666666663
1887-04-01,-0.322,-0.07782666666666666
1887-05-01,-0.48,-0.23582666666666663
1887-06-01,-0.502,-0.25782666666666665
1887-07-01,-0.322,-0.07782666666666666
1887-08-01,-0.503,-0.25882666666666665
1887-09-01,-0.474,-0.22982666666666662
1887-10-01,-0.333,-0.08882666666666666
1887-11-01,-0.373,-0.12882666666666664
1887-12-01,-0.32,-0.07582666666666665
1888-01-01,-0.399,-0.15482666666666667
1888-02-01,-0.428,-0.18382666666666664
1888-03-01,-0.361,-0.11682666666666663
1888-04-01,-0.337,-0.09282666666666667
1888-05-01,-0.295,-0.05082666666666663
1888-06-01,-0.154,0.09017333333333336
1888-07-01,-0.359,-0.11482666666666663
1888-08-01,-0.234,0.01017333333333334
1888-09-01,-0.196,0.048173333333333346
1888-10-01,-0.062,0.18217333333333335
1888-11-01,-0.103,0.14117333333333337
1888-12-01,0.097,0.34117333333333333
1889-01-01,-0.018,0.22617333333333337
1889-02-01,0.125,0.36917333333333335
1889-03-01,0.189,0.43317333333333335
1889-04-01,0.074,0.31817333333333336
1889-05-01,-0.03,0.21417333333333335
1889-06-01,-0.228,0.016173333333333345
1889-07-01,-0.207,0.037173333333333364
1889-08-01,-0.311,-0.06682666666666665
1889-09-01,-0.353,-0.10882666666666663
1889-10-01,-0.258,-0.013826666666666654
1889-11-01,-0.329,-0.08482666666666666
1889-12-01,-0.072,0.17217333333333334
1890-01-01,-0.382,-0.13782666666666665
1890-02-01,-0.275,-0.03082666666666667
1890-03-01,-0.386,-0.14182666666666666
1890-04-01,-0.312,-0.06782666666666665
1890-05-01,-0.32,-0.07582666666666665
1890-06-01,-0.414,-0.16982666666666663
1890-07-01,-0.495,-0.25082666666666664
1890-08-01,-0.437,-0.19282666666666665
1890-09-01,-0.473,-0.22882666666666662
1890-10-01,-0.291,-0.04682666666666663
1890-11-01,-0.512,-0.26782666666666666
1890-12-01,-0.315,-0.07082666666666665
1891-01-01,-0.349,-0.10482666666666662
1891-02-01,-0.444,-0.19982666666666665
1891-03-01,-0.218,0.026173333333333354
1891-04-01,-0.192,0.05217333333333335
1891-05-01,-0.19,0.05417333333333335
1891-06-01,-0.192,0.05217333333333335
1891-07-01,-0.424,-0.17982666666666663
1891-08-01,-0.312,-0.06782666666666665
1891-09-01,-0.228,0.016173333333333345
1891-10-01,-0.241,0.0031733333333333613
1891-11-01,-0.333,-0.08882666666666666
1891-12-01,-0.181,0.06317333333333336
1892-01-01,-0.194,0.05017333333333335
1892-02-01,-0.219,0.025173333333333353
1892-03-01,-0.337,-0.09282666666666667
1892-04-01,-0.365,-0.12082666666666664
1892-05-01,-0.363,-0.11882666666666664
1892-06-01,-0.457,-0.21282666666666666
1892-07-01,-0.532,-0.2878266666666667
1892-08-01,-0.456,-0.21182666666666666
1892-09-01,-0.407,-0.16282666666666662
1892-10-01,-0.42,-0.17582666666666663
1892-11-01,-0.608,-0.36382666666666663
1892-12-01,-0.509,-0.26482666666666665
1893-01-01,-0.723,-0.4788266666666666
1893-02-01,-0.542,-0.2978266666666667
1893-03-01,-0.327,-0.08282666666666666
1893-04-01,-0.354,-0.10982666666666663
1893-05-01,-0.341,-0.09682666666666667
1893-06-01,-0.339,-0.09482666666666667
1893-07-01,-0.218,0.026173333333333354
1893-08-01,-0.365,-0.12082666666666664
1893-09-01,-0.35,-0.10582666666666662
1893-10-01,-0.263,-0.018826666666666658
1893-11-01,-0.329,-0.08482666666666666
1893-12-01,-0.322,-0.07782666666666666
1894-01-01,-0.477,-0.23282666666666663
1894-02-01,-0.403,-0.15882666666666667
1894-03-01,-0.341,-0.09682666666666667
1894-04-01,-0.219,0.025173333333333353
1894-05-01,-0.309,-0.06482666666666664
1894-06-01,-0.438,-0.19382666666666665
1894-07-01,-0.248,-0.003826666666666645
1894-08-01,-0.188,0.05617333333333335
1894-09-01,-0.329,-0.08482666666666666
1894-10-01,-0.338,-0.09382666666666667
1894-11-01,-0.22,0.024173333333333352
1894-12-01,-0.374,-0.12982666666666665
1895-01-01,-0.405,-0.16082666666666667
1895-02-01,-0.453,-0.20882666666666666
1895-03-01,-0.315,-0.07082666666666665
1895-04-01,-0.242,0.0021733333333333604
1895-05-01,-0.215,0.029173333333333357
1895-06-01,-0.257,-0.012826666666666653
1895-07-01,-0.17,0.07417333333333334
1895-08-01,-0.23,0.014173333333333343
1895-09-01,-0.259,-0.014826666666666655
1895-10-01,-0.194,0.05017333333333335
1895-11-01,-0.171,0.07317333333333334
1895-12-01,-0.234,0.01017333333333334
1896-01-01,-0.137,0.10717333333333334
1896-02-01,-0.202,0.04217333333333334
1896-03-01,-0.215,0.029173333333333357
1896-04-01,-0.253,-0.00882666666666665
1896-05-01,-0.16,0.08417333333333335
1896-06-01,-0.053,0.19117333333333336
1896-07-01,-0.131,0.11317333333333335
1896-08-01,-0.02,0.22417333333333336
1896-09-01,-0.177,0.06717333333333336
1896-10-01,-0.051,0.19317333333333336
1896-11-01,-0.17,0.07417333333333334
1896-12-01,0.061,0.30517333333333335
1897-01-01,-0.062,0.18217333333333335
1897-02-01,-0.193,0.05117333333333335
1897-03-01,-0.127,0.11717333333333335
1897-04-01,0.035,0.2791733333333334
1897-05-01,-0.032,0.21217333333333335
1897-06-01,-0.08,0.16417333333333334
1897-07-01,-0.059,0.18517333333333336
1897-08-01,-0.047,0.19717333333333337
1897-09-01,-0.141,0.10317333333333337
1897-10-01,-0.093,0.15117333333333335
1897-11-01,-0.192,0.05217333333333335
1897-12-01,-0.151,0.09317333333333336
1898-01-01,-0.014,0.23017333333333334
1898-02-01,-0.321,-0.07682666666666665
1898-03-01,-0.411,-0.16682666666666662
1898-04-01,-0.304,-0.05982666666666664
1898-05-01,-0.307,-0.06282666666666664
1898-06-01,-0.181,0.06317333333333336
1898-07-01,-0.246,-0.0018266666666666431
1898-08-01,-0.339,-0.09482666666666667
1898-09-01,-0.213,0.03117333333333336
1898-10-01,-0.337,-0.09282666666666667
1898-11-01,-0.3,-0.055826666666666636
1898-12-01,-0.333,-0.08882666666666666
1899-01-01,-0.231,0.013173333333333342
1899-02-01,-0.281,-0.036826666666666674
1899-03-01,-0.292,-0.04782666666666663
1899-04-01,-0.249,-0.004826666666666646
1899-05-01,-0.18,0.06417333333333336
1899-06-01,-0.319,-0.07482666666666665
1899-07-01,-0.219,0.025173333333333353
1899-08-01,-0.082,0.16217333333333334
1899-09-01,-0.078,0.16617333333333334
1899-10-01,-0.037,0.20717333333333335
1899-11-01,0.051,0.29517333333333334
1899-12-01,-0.13,0.11417333333333335
1900-01-01,-0.203,0.04117333333333334
1900-02-01,0.134,0.37817333333333336
1900-03-01,-0.052,0.19217333333333336
1900-04-01,-0.109,0.13517333333333337
1900-05-01,-0.137,0.10717333333333334
1900-06-01,-0.05,0.19417333333333336
1900-07-01,-0.156,0.08817333333333335
1900-08-01,-0.129,0.11517333333333335
1900-09-01,-0.084,0.16017333333333333
1900-10-01,0.054,0.29817333333333335
1900-11-01,-0.126,0.11817333333333335
1900-12-01,-0.05,0.19417333333333336
1901-01-01,-0.185,0.059173333333333356
1901-02-01,-0.116,0.12817333333333336
1901-03-01,-0.107,0.13717333333333337
1901-04-01,-0.051,0.19317333333333336
1901-05-01,-0.022,0.22217333333333336
1901-06-01,-0.123,0.12117333333333336
1901-07-01,-0.178,0.06617333333333336
1901-08-01,-0.167,0.07717333333333334
1901-09-01,-0.226,0.018173333333333347
1901-10-01,-0.276,-0.03182666666666667
1901-11-01,-0.298,-0.053826666666666634
1901-12-01,-0.194,0.05017333333333335
1902-01-01,-0.209,0.03517333333333336
1902-02-01,-0.081,0.16317333333333334
1902-03-01,-0.344,-0.09982666666666662
1902-04-01,-0.276,-0.03182666666666667
1902-05-01,-0.276,-0.03182666666666667
1902-06-01,-0.29,-0.04582666666666663
1902-07-01,-0.302,-0.05782666666666664
1902-08-01,-0.376,-0.13182666666666665
1902-09-01,-0.274,-0.029826666666666668
1902-10-01,-0.431,-0.18682666666666664
1902-11-01,-0.426,-0.18182666666666664
1902-12-01,-0.402,-0.15782666666666667
1903-01-01,-0.202,0.04217333333333334
1903-02-01,-0.214,0.030173333333333358
1903-03-01,-0.239,0.005173333333333363
1903-04-01,-0.514,-0.26982666666666666
1903-05-01,-0.374,-0.12982666666666665
1903-06-01,-0.346,-0.10182666666666662
1903-07-01,-0.452,-0.20782666666666666
1903-08-01,-0.606,-0.36182666666666663
1903-09-01,-0.45,-0.20582666666666666
1903-10-01,-0.495,-0.25082666666666664
1903-11-01,-0.549,-0.3048266666666667
1903-12-01,-0.533,-0.2888266666666667
1904-01-01,-0.659,-0.4148266666666667
1904-02-01,-0.668,-0.4238266666666667
